BreedID,Type,BreedName,,,,,Breed1,Breed2,,,Breed
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,205,0,,,
,,,,,,,299,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,152,307,,,
,,,,,,,307,0,,,
,,,,,,,265,285,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,128,307,,,
,,,,,,,242,264,,,
,,,,,,,266,265,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,179,0,,,
,,,,,,,218,307,,,
,,,,,,,266,265,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,292,266,,,
,,,,,,,20,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,128,307,,,
,,,,,,,307,0,,,
,,,,,,,307,128,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,195,179,,,
,,,,,,,307,218,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,205,0,,,
,,,,,,,292,266,,,
,,,,,,,179,0,,,
,,,,,,,299,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,152,307,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,195,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,147,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,247,242,,,
,,,,,,,218,307,,,
,,,,,,,266,0,,,
,,,,,,,276,0,,,
,,,,,,,50,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,109,0,,,
,,,,,,,266,0,,,
,,,,,,,285,264,,,
,,,,,,,307,0,,,
,,,,,,,152,213,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,285,,,
,,,,,,,266,247,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,224,307,,,
,,,,,,,307,0,,,
,,,,,,,266,285,,,
,,,,,,,307,0,,,
,,,,,,,285,264,,,
,,,,,,,266,299,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,285,264,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,299,0,,,
,,,,,,,307,307,,,
,,,,,,,128,307,,,
,,,,,,,276,288,,,
,,,,,,,292,266,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,265,0,,,
,,,,,,,205,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,109,0,,,
,,,,,,,109,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,141,,,
,,,,,,,195,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,283,0,,,
,,,,,,,242,252,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,109,307,,,
,,,,,,,195,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,39,16,,,
,,,,,,,20,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,264,254,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,20,307,,,
,,,,,,,283,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,263,264,,,
,,,,,,,307,0,,,
,,,,,,,20,307,,,
,,,,,,,20,307,,,
,,,,,,,76,76,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,189,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,20,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,20,20,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,276,264,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,195,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,292,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,20,0,,,
,,,,,,,266,266,,,
,,,,,,,264,0,,,
,,,,,,,306,0,,,
,,,,,,,266,0,,,
,,,,,,,49,0,,,
,,,,,,,299,0,,,
,,,,,,,303,266,,,
,,,,,,,266,0,,,
,,,,,,,307,1,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,213,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,265,264,,,
,,,,,,,109,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,26,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,266,0,,,
,,,,,,,264,266,,,
,,,,,,,26,307,,,
,,,,,,,307,0,,,
,,,,,,,266,265,,,
,,,,,,,299,265,,,
,,,,,,,205,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,173,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,128,218,,,
,,,,,,,266,265,,,
,,,,,,,202,307,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,264,285,,,
,,,,,,,289,251,,,
,,,,,,,265,265,,,
,,,,,,,306,0,,,
,,,,,,,307,0,,,
,,,,,,,195,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,300,0,,,
,,,,,,,307,0,,,
,,,,,,,213,152,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,264,285,,,
,,,,,,,205,195,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,141,0,,,
,,,,,,,103,0,,,
,,,,,,,265,265,,,
,,,,,,,252,0,,,
,,,,,,,254,266,,,
,,,,,,,266,0,,,
,,,,,,,60,307,,,
,,,,,,,307,0,,,
,,,,,,,147,0,,,
,,,,,,,307,0,,,
,,,,,,,299,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,173,,,
,,,,,,,119,213,,,
,,,,,,,103,307,,,
,,,,,,,307,0,,,
,,,,,,,271,292,,,
,,,,,,,141,0,,,
,,,,,,,249,0,,,
,,,,,,,266,0,,,
,,,,,,,265,299,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,173,307,,,
,,,,,,,299,252,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,265,274,,,
,,,,,,,306,265,,,
,,,,,,,205,0,,,
,,,,,,,50,307,,,
,,,,,,,307,50,,,
,,,,,,,307,0,,,
,,,,,,,213,0,,,
,,,,,,,282,264,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,20,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,295,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,218,,,
,,,,,,,265,0,,,
,,,,,,,243,305,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,292,0,,,
,,,,,,,307,103,,,
,,,,,,,266,0,,,
,,,,,,,292,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,266,241,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,299,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,307,307,,,
,,,,,,,266,285,,,
,,,,,,,103,141,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,148,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,264,0,,,
,,,,,,,254,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,299,300,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,19,128,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,254,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,141,,,
,,,,,,,264,0,,,
,,,,,,,266,0,,,
,,,,,,,265,266,,,
,,,,,,,266,0,,,
,,,,,,,26,307,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,39,0,,,
,,,,,,,266,0,,,
,,,,,,,266,265,,,
,,,,,,,307,307,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,283,0,,,
,,,,,,,307,0,,,
,,,,,,,213,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,20,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,202,307,,,
,,,,,,,239,307,,,
,,,,,,,307,0,,,
,,,,,,,60,307,,,
,,,,,,,292,266,,,
,,,,,,,285,265,,,
,,,,,,,103,307,,,
,,,,,,,265,0,,,
,,,,,,,265,265,,,
,,,,,,,213,0,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,147,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,128,98,,,
,,,,,,,265,0,,,
,,,,,,,266,266,,,
,,,,,,,218,0,,,
,,,,,,,103,0,,,
,,,,,,,307,307,,,
,,,,,,,185,0,,,
,,,,,,,307,0,,,
,,,,,,,179,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,78,0,,,
,,,,,,,239,307,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,39,307,,,
,,,,,,,218,307,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,218,,,
,,,,,,,266,0,,,
,,,,,,,307,218,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,292,265,,,
,,,,,,,307,0,,,
,,,,,,,141,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,20,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,299,,,
,,,,,,,44,218,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,251,264,,,
,,,,,,,78,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,141,0,,,
,,,,,,,307,213,,,
,,,,,,,218,307,,,
,,,,,,,26,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,264,266,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,299,265,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,44,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,254,,,
,,,,,,,266,265,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,69,0,,,
,,,,,,,299,292,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,49,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,289,266,,,
,,,,,,,299,300,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,289,0,,,
,,,,,,,266,0,,,
,,,,,,,254,292,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,292,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,195,207,,,
,,,,,,,307,307,,,
,,,,,,,264,266,,,
,,,,,,,266,0,,,
,,,,,,,266,265,,,
,,,,,,,307,307,,,
,,,,,,,299,0,,,
,,,,,,,20,0,,,
,,,,,,,20,0,,,
,,,,,,,141,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,26,26,,,
,,,,,,,285,264,,,
,,,,,,,307,141,,,
,,,,,,,265,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,299,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,307,0,,,
,,,,,,,189,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,251,266,,,
,,,,,,,205,195,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,109,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,243,,,
,,,,,,,247,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,205,0,,,
,,,,,,,307,0,,,
,,,,,,,218,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,265,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,285,0,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,295,0,,,
,,,,,,,213,307,,,
,,,,,,,179,307,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,241,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,128,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,254,0,,,
,,,,,,,266,0,,,
,,,,,,,292,266,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,103,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,266,266,,,
,,,,,,,195,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,178,218,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,78,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,182,0,,,
,,,,,,,307,0,,,
,,,,,,,76,0,,,
,,,,,,,243,0,,,
,,,,,,,141,307,,,
,,,,,,,306,0,,,
,,,,,,,307,0,,,
,,,,,,,75,0,,,
,,,,,,,266,0,,,
,,,,,,,266,266,,,
,,,,,,,141,0,,,
,,,,,,,152,0,,,
,,,,,,,265,0,,,
,,,,,,,265,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,243,0,,,
,,,,,,,264,265,,,
,,,,,,,69,0,,,
,,,,,,,247,0,,,
,,,,,,,266,0,,,
,,,,,,,276,285,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,299,266,,,
,,,,,,,109,200,,,
,,,,,,,307,218,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,243,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,128,0,,,
,,,,,,,20,0,,,
,,,,,,,266,0,,,
,,,,,,,178,0,,,
,,,,,,,307,0,,,
,,,,,,,189,0,,,
,,,,,,,292,266,,,
,,,,,,,266,0,,,
,,,,,,,212,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,254,,,
,,,,,,,199,307,,,
,,,,,,,252,0,,,
,,,,,,,266,0,,,
,,,,,,,264,285,,,
,,,,,,,264,266,,,
,,,,,,,292,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,103,,,
,,,,,,,307,0,,,
,,,,,,,303,266,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,205,0,,,
,,,,,,,205,0,,,
,,,,,,,78,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,103,307,,,
,,,,,,,266,266,,,
,,,,,,,179,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,205,169,,,
,,,,,,,265,0,,,
,,,,,,,292,265,,,
,,,,,,,307,0,,,
,,,,,,,264,0,,,
,,,,,,,307,307,,,
,,,,,,,266,265,,,
,,,,,,,295,0,,,
,,,,,,,307,0,,,
,,,,,,,249,293,,,
,,,,,,,266,0,,,
,,,,,,,266,276,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,299,292,,,
,,,,,,,307,0,,,
,,,,,,,242,252,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,218,0,,,
,,,,,,,217,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,285,264,,,
,,,,,,,307,0,,,
,,,,,,,285,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,218,,,
,,,,,,,265,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,265,292,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,292,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,285,247,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,285,265,,,
,,,,,,,307,78,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,19,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,179,213,,,
,,,,,,,266,0,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,265,,,
,,,,,,,205,218,,,
,,,,,,,266,0,,,
,,,,,,,218,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,26,,,
,,,,,,,307,0,,,
,,,,,,,241,0,,,
,,,,,,,307,0,,,
,,,,,,,109,307,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,285,0,,,
,,,,,,,292,0,,,
,,,,,,,266,0,,,
,,,,,,,218,218,,,
,,,,,,,299,0,,,
,,,,,,,265,0,,,
,,,,,,,205,0,,,
,,,,,,,61,207,,,
,,,,,,,307,0,,,
,,,,,,,307,141,,,
,,,,,,,250,0,,,
,,,,,,,285,264,,,
,,,,,,,276,265,,,
,,,,,,,299,0,,,
,,,,,,,266,292,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,141,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,265,0,,,
,,,,,,,285,265,,,
,,,,,,,152,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,200,0,,,
,,,,,,,307,0,,,
,,,,,,,182,0,,,
,,,,,,,307,0,,,
,,,,,,,179,0,,,
,,,,,,,205,182,,,
,,,,,,,141,307,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,128,307,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,141,0,,,
,,,,,,,276,264,,,
,,,,,,,266,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,265,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,307,,,
,,,,,,,265,0,,,
,,,,,,,307,0,,,
,,,,,,,292,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,266,266,,,
,,,,,,,292,266,,,
,,,,,,,179,0,,,
,,,,,,,169,0,,,
,,,,,,,264,0,,,
,,,,,,,218,307,,,
,,,,,,,307,0,,,
,,,,,,,252,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,173,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,265,266,,,
,,,,,,,307,0,,,
,,,,,,,307,141,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,307,,,
,,,,,,,265,265,,,
,,,,,,,307,307,,,
,,,,,,,307,307,,,
,,,,,,,264,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,147,0,,,
,,,,,,,307,307,,,
,,,,,,,307,0,,,
,,,,,,,307,21,,,
,,,,,,,266,0,,,
,,,,,,,283,0,,,
,,,,,,,141,109,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,218,0,,,
,,,,,,,307,0,,,
,,,,,,,299,0,,,
,,,,,,,266,0,,,
,,,,,,,292,283,,,
,,,,,,,189,307,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
,,,,,,,266,266,,,
,,,,,,,266,0,,,
,,,,,,,266,0,,,
,,,,,,,307,0,,,
,,,,,,,307,0,,,
